AppTime,HMDPos_x,HMDPos_y,HMDPos_z,HMDRot_x,HMDRot_y,HMDRot_z,HMDRot_w,EyeBlink_left,EyeBlink_right,EyePos_org_x,EyePos_org_y,EyePos_org_z,EyePos_dir_x,EyePos_dir_y,EyePos_dir_z,Eye_time_stamp,LeftPos_x,LeftPos_y,LeftPos_z,LeftVelocity,LeftRot_x,LeftRot_y,LeftRot_z,LeftRot_w,RightPos_x,RightPos_y,RightPos_z,RightVelocity,RightRot_x,RightRot_y,RightRot_z,RightRot_w
14.855,-0.01982528,1.478529,-0.03175928,0.03932279,0.1027285,0.00692622,0.00692622,False,False,-3.494688,1.178969,2.060313,0.1195494,-0.4285882,-0.8955379,14.85024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.87618,-0.01976081,1.478332,-0.03167479,0.04006812,0.1018131,0.006945425,0.006945425,False,False,-3.496805,1.178985,2.060579,0.1553103,-0.4462931,-0.8812937,14.87118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.8991,-0.01980656,1.478074,-0.03148939,0.04107263,0.100808,0.007034305,0.007034305,False,False,-3.493941,1.178655,2.060102,0.1500982,-0.4473276,-0.8816794,14.89401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.92498,-0.01984216,1.477924,-0.03130366,0.04209839,0.09957013,0.006978255,0.006978255,False,False,-3.47629,1.177575,2.057549,0.1827224,-0.4526961,-0.8727263,14.9196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.94684,-0.01981054,1.477828,-0.03107292,0.04248092,0.09829374,0.007090599,0.007090599,False,False,-3.47286,1.177271,2.056921,0.1676417,-0.4866917,-0.857329,14.94169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.97083,-0.01984639,1.477746,-0.0308957,0.0431324,0.096922,0.007057931,0.007057931,False,False,-3.473325,1.177172,2.056773,0.1785618,-0.4529171,-0.8734785,14.96535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.99062,-0.02004206,1.477599,-0.03082063,0.0438915,0.0955814,0.006983277,0.006983277,False,False,-3.475773,1.177157,2.056948,0.1554284,-0.4505319,-0.8791146,14.98548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15.01263,-0.02014209,1.477445,-0.03067205,0.04444349,0.09407575,0.007177658,0.007177658,False,False,-3.473631,1.176919,2.056558,0.1452194,-0.4738971,-0.8685089,15.00745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15.03468,-0.02026552,1.477465,-0.03063927,0.0448318,0.09259143,0.007569821,0.007569821,False,False,-3.475837,1.176894,2.056656,0.1757823,-0.4858827,-0.8561497,15.02954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15.05777,-0.02036611,1.477548,-0.03064186,0.04485646,0.09115832,0.007794979,0.007794979,False,False,-3.473313,1.176729,2.056253,0.1669058,-0.4639507,-0.8699841,15.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15.07842,-0.02036049,1.477541,-0.03052659,0.04467478,0.08930884,0.00790589,0.00790589,False,False,-3.472331,1.176639,2.056084,0.1838102,-0.4816273,-0.8568712,15.07317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15.09728,-0.02062704,1.477451,-0.03061458,0.04473549,0.08722836,0.007981432,0.007981432,False,False,-3.470174,1.176495,2.055794,0.1817537,-0.4616813,-0.8682154,15.09282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15.12027,-0.02086208,1.477274,-0.03066761,0.04545332,0.08463459,0.00804357,0.00804357,False,False,-3.470436,1.176435,2.055826,0.1657073,-0.4483914,-0.8783268,15.11486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15.14427,-0.02118586,1.476969,-0.03065722,0.04654087,0.08208346,0.008523641,0.008523641,False,False,-3.472517,1.176437,2.056083,0.1507026,-0.4491585,-0.8806427,15.13927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15.16536,-0.02156467,1.476628,-0.03042692,0.0481095,0.07901338,0.008854314,0.008854314,False,False,-3.472189,1.176246,2.05605,0.1665215,-0.4873253,-0.8571857,15.15972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15.18605,-0.02203733,1.476182,-0.03013965,0.05018273,0.0757935,0.009125902,0.009125902,False,False,-3.47283,1.176045,2.056021,0.1479454,-0.4802928,-0.8645338,15.18138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15.2142,-0.0228003,1.475181,-0.02968436,0.05467335,0.07043204,0.01006525,0.01006525,False,False,-3.474902,1.17572,2.056044,0.1540699,-0.4704621,-0.8688441,15.20893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15.24398,-0.02404263,1.473231,-0.02932404,0.06336869,0.06340458,0.01098168,0.01098168,False,False,-3.47621,1.175009,2.055823,0.1552797,-0.4506988,-0.8790491,15.23861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
